Run,Agent_id,Agent_kind,Path_length,x_position,y_position,last_movement_direction,n_eaten
0,255,cat,5,1169,1064,SW,1
0,255,cat,6,4,1099,NW,1
0,255,cat,7,42,1061,NE,1
0,703,mouse,0,1093,1284,0,0
0,703,mouse,1,1094,1283,SW,0
0,703,mouse,2,1057,1320,NE,0
0,703,mouse,3,1058,1319,SW,0
0,703,mouse,4,1095,1356,SE,0
0,703,mouse,5,1094,1356,N,0
0,774,cat,0,546,465,0,0
0,774,cat,1,547,464,NE,0
0,774,cat,2,548,463,NE,0
0,774,cat,3,549,462,NE,0
0,774,cat,4,550,463,NW,0
0,774,cat,5,551,464,NW,0
0,774,cat,6,552,465,NW,0
0,774,cat,7,553,466,NW,0
0,527,mouse,0,800,1350,0,0
0,527,mouse,1,794,1344,SE,0
0,527,mouse,2,795,1343,NE,0
0,527,mouse,3,788,1336,SE,0
0,527,mouse,4,789,1335,SW,0
0,527,mouse,5,790,1334,SW,0
0,527,mouse,6,789,1333,NW,0
0,527,mouse,7,790,1332,SW,0
0,891,cat,0,593,1044,0,0
0,891,cat,1,605,1032,NE,0
0,891,cat,2,617,1044,NW,0
0,891,cat,3,608,1053,SW,0
0,891,cat,4,609,1053,N,1
0,891,cat,5,621,1065,NW,1
0,891,cat,6,633,1077,NW,1
0,891,cat,7,645,1089,NW,1
0,1049,mouse,0,869,124,0,0
0,1049,mouse,1,832,161,NE,0
0,1049,mouse,2,823,170,SW,0
0,1049,mouse,3,820,167,SE,0
0,1049,mouse,4,1011,1011,S,1
0,1049,mouse,5,1048,1048,SE,1
0,1049,mouse,6,1042,1042,SE,1
0,1049,mouse,7,1043,1042,S,1
0,1504,cat,0,582,641,0,0
0,1504,cat,1,585,638,NE,0
0,1504,cat,2,587,638,N,1
0,1504,cat,3,576,649,SW,1
0,1504,cat,4,590,663,NW,2
0,1504,cat,5,615,688,NW,2
0,1504,cat,6,614,689,SW,2
0,1504,cat,7,615,688,NE,2
0,791,mouse,0,131,1083,0,0
0,791,mouse,1,130,1084,NE,0
0,888,cat,0,1185,1416,0,0
0,888,cat,1,1170,1401,SE,0
0,888,cat,2,1164,1395,SE,0
0,888,cat,3,1149,1380,SE,0
0,888,cat,4,1163,1366,NE,0
0,888,cat,5,1194,1397,NW,1
0,888,cat,6,47,1450,NW,1
0,888,cat,7,57,1460,NW,1
0,803,mouse,0,1007,508,0,0
0,803,mouse,1,1008,509,SE,0
0,803,mouse,2,1007,510,NE,0
0,511,cat,0,114,586,0,0
0,511,cat,1,88,560,SE,0
0,511,cat,2,75,573,SW,0
0,511,cat,3,95,593,NW,0
0,511,cat,4,54,552,SE,0
0,511,cat,5,75,531,NE,1
0,511,cat,6,75,517,E,2
0,511,cat,7,44,548,SW,2
0,1260,mouse,0,635,966,0,0
0,1260,mouse,1,617,984,NE,0
0,1260,mouse,2,1118,874,NW,1
0,1260,mouse,3,1136,856,SW,1
0,1260,mouse,4,1124,844,SE,1
0,1260,mouse,5,1134,834,NE,1
0,1260,mouse,6,317,1213,E,2
0,1260,mouse,7,299,1195,NW,2
0,482,cat,0,400,1491,0,0
0,482,cat,1,394,1497,SW,0
0,482,cat,2,397,0,NW,0
0,482,cat,3,398,1,NW,1
0,482,cat,4,372,1475,SE,1
0,482,cat,5,383,1464,NE,1
0,482,cat,6,354,1435,SE,1
0,482,cat,7,354,1409,E,2
0,83,mouse,0,123,536,0,0
0,83,mouse,1,155,568,SE,0
0,83,mouse,2,159,564,NE,0
0,7,cat,0,891,1378,0,0
0,7,cat,1,887,1374,SE,0
0,7,cat,2,883,1370,SE,0
0,7,cat,3,879,1366,SE,0
0,7,cat,4,883,1362,NE,0
0,7,cat,5,879,1358,SE,0
0,7,cat,6,875,1354,SE,0
0,7,cat,7,879,1350,NE,0
0,1628,mouse,0,1186,60,0,0
0,1628,mouse,1,1176,50,SE,0
0,1628,mouse,2,1179,47,NE,0
0,1628,mouse,3,944,1196,E,1
0,1628,mouse,4,944,1227,E,1
0,1675,cat,0,304,1252,0,0
0,1675,cat,1,302,1250,SE,0
0,1675,cat,2,300,1252,SW,0
0,1675,cat,3,298,1254,SW,0
0,1675,cat,4,296,1252,SE,0
0,1675,cat,5,297,1251,NE,0
0,1675,cat,6,299,1249,NE,0
0,1675,cat,7,299,1247,E,0
0,857,mouse,0,359,1371,0,0
0,857,mouse,1,357,1369,SE,0
0,857,mouse,2,355,1367,SE,0
0,857,mouse,3,354,1368,NE,0
0,857,mouse,4,355,1369,SE,0
0,857,mouse,5,356,1370,SE,0
0,857,mouse,6,356,1371,E,0
0,51,cat,0,619,1089,0,0
0,51,cat,1,606,1076,SE,0
0,51,cat,2,618,1064,NE,0
0,51,cat,3,609,1055,SE,0
0,51,cat,4,598,1044,SE,0
0,51,cat,5,571,1017,SE,0
0,51,cat,6,562,1008,SE,0
0,51,cat,7,562,1006,E,1
0,1348,mouse,0,890,407,0,0
0,1348,mouse,1,906,391,NE,0
0,1348,mouse,2,908,389,NE,0
0,1348,mouse,3,1112,329,NW,1
0,1348,mouse,4,1128,345,SE,1
0,1348,mouse,5,1112,361,NE,1
0,1348,mouse,6,1113,360,SW,1
0,1348,mouse,7,1112,359,NW,1
0,1641,cat,0,547,1389,0,0
0,1641,cat,1,536,1378,SE,0
0,1641,cat,2,559,1355,NE,0
0,1641,cat,3,552,1362,SW,0
0,1641,cat,4,554,1364,NW,0
0,1641,cat,5,554,1366,W,1
0,1641,cat,6,582,1338,NE,1
0,1641,cat,7,601,1357,NW,1
0,48,mouse,0,1102,483,0,0
0,48,mouse,1,1110,491,NW,0
0,48,mouse,2,1113,488,NE,0
0,48,mouse,3,1078,523,NE,0
0,812,cat,0,822,1462,0,0
0,812,cat,1,839,1445,NE,0
0,812,cat,2,839,1430,E,1
0,812,cat,3,854,1415,NE,1
0,812,cat,4,852,1413,SE,2
0,812,cat,5,835,1430,SW,2
0,812,cat,6,818,1413,SE,2
0,812,cat,7,801,1430,SW,2
0,209,mouse,0,149,1381,0,0
0,209,mouse,1,176,1408,SE,0
0,209,mouse,2,176,1435,E,0
0,1088,cat,0,135,1149,0,0
0,1088,cat,1,151,1133,NE,0
0,1088,cat,2,140,1122,SE,0
0,1088,cat,3,131,1131,SW,0
0,1088,cat,4,131,1133,W,1
0,1088,cat,5,109,1111,SE,1
0,1088,cat,6,136,1084,NE,2
0,1088,cat,7,126,1074,SE,2
0,1,mouse,0,1080,1011,0,0
0,1,mouse,1,1081,1010,NE,0
0,1,mouse,2,240,929,N,1
0,1,mouse,3,303,866,SW,1
0,1,mouse,4,302,866,N,1
0,1,mouse,5,301,865,NW,1
0,1,mouse,6,300,864,NW,1
0,1,mouse,7,301,863,SW,1
0,405,cat,0,303,73,0,0
0,405,cat,1,315,85,NW,0
0,405,cat,2,318,82,NE,1
0,405,cat,3,331,95,NW,1
0,405,cat,4,334,98,NW,2
0,405,cat,5,354,78,NE,2
0,405,cat,6,301,131,SW,2
0,405,cat,7,300,132,SW,2
0,540,mouse,0,403,554,0,0
0,540,mouse,1,404,553,SW,0
0,540,mouse,2,416,541,NE,0
0,540,mouse,3,197,1386,SE,1
0,540,mouse,4,167,1356,NW,1
0,540,mouse,5,137,1386,NE,1
0,540,mouse,6,107,1416,NE,1
0,540,mouse,7,108,1415,SW,1
0,519,cat,0,462,594,0,0
0,519,cat,1,479,611,NW,0
0,519,cat,2,488,602,NE,0
0,519,cat,3,481,595,SE,0
0,519,cat,4,476,600,SW,0
0,519,cat,5,493,583,NE,0
0,519,cat,6,484,574,SE,1
0,519,cat,7,467,557,SE,1
0,1622,mouse,0,694,1360,0,0
0,1622,mouse,1,693,1361,NE,0
0,1622,mouse,2,694,1362,SE,0
0,1622,mouse,3,693,1363,NE,0
0,1622,mouse,4,692,1363,N,0
0,1389,cat,0,782,957,0,0
0,1389,cat,1,799,974,NW,0
0,1389,cat,2,790,983,SW,0
0,1389,cat,3,781,974,SE,0
0,1389,cat,4,740,1015,SW,0
0,1389,cat,5,724,1031,SW,0
0,1389,cat,6,748,1055,NW,0
0,1389,cat,7,781,1088,NW,0
0,986,mouse,0,328,1339,0,0
0,986,mouse,1,323,1334,SE,0
0,986,mouse,2,323,1335,E,0
0,103,cat,0,1039,79,0,0
0,103,cat,1,1043,83,NW,0
0,103,cat,2,1047,79,NE,0
0,103,cat,3,1051,75,NE,0
0,103,cat,4,1047,71,SE,0
0,103,cat,5,1051,75,NW,0
0,103,cat,6,1047,79,SW,0
0,103,cat,7,1043,83,SW,0
0,1482,mouse,0,336,272,0,0
0,1482,mouse,1,270,338,NE,0
0,1482,mouse,2,336,404,SE,0
0,1482,mouse,3,270,338,NW,0
0,1482,mouse,4,204,404,NE,0
0,1482,mouse,5,138,470,NE,0
0,1482,mouse,6,204,536,SE,0
0,1482,mouse,7,205,535,SW,0
0,357,cat,0,682,879,0,0
0,357,cat,1,657,854,SE,0
0,357,cat,2,682,829,NE,0
0,357,cat,3,702,849,NW,1
0,357,cat,4,726,825,NE,1
0,357,cat,5,739,838,NW,1
0,357,cat,6,741,838,N,2
0,357,cat,7,726,853,SW,2
0,1119,mouse,0,1035,586,0,0
0,1119,mouse,1,969,520,NW,0
0,1119,mouse,2,982,507,NE,0
0,1119,mouse,3,977,502,SE,0
0,1119,mouse,4,1064,391,E,1
0,1119,mouse,5,1052,403,SW,1
0,1119,mouse,6,758,964,SE,2
0,1119,mouse,7,824,1030,SE,2
0,722,cat,0,710,1215,0,0
0,722,cat,1,717,1208,NE,0
0,722,cat,2,705,1196,SE,0
0,722,cat,3,711,1190,NE,0
0,722,cat,4,707,1186,SE,1
0,722,cat,5,695,1198,SW,1
0,722,cat,6,683,1210,SW,1
0,722,cat,7,671,1222,SW,1
0,18,mouse,0,266,539,0,0
0,18,mouse,1,267,538,SW,0
0,18,mouse,2,266,537,NW,0
0,18,mouse,3,267,536,SW,0
0,18,mouse,4,266,535,NW,0
0,18,mouse,5,266,534,W,0
0,709,cat,0,99,605,0,0
0,709,cat,1,89,615,SW,0
0,709,cat,2,82,608,SE,0
0,709,cat,3,84,606,NE,0
0,709,cat,4,74,616,SW,0
0,709,cat,5,84,606,NE,0
0,709,cat,6,94,596,NE,0
0,709,cat,7,84,586,SE,0
0,1670,mouse,0,452,809,0,0
0,1670,mouse,1,453,808,SW,0
0,1670,mouse,2,454,807,SW,0
0,1670,mouse,3,455,806,SW,0
0,1670,mouse,4,476,827,SE,0
0,1670,mouse,5,497,848,SE,0
0,1670,mouse,6,518,869,SE,0
0,171,cat,0,384,1326,0,0
0,171,cat,1,399,1341,NW,0
0,171,cat,2,413,1327,NE,0
0,171,cat,3,417,1331,NW,0
0,171,cat,4,421,1327,NE,0
0,171,cat,5,459,1365,NW,0
0,171,cat,6,497,1403,NW,0
0,171,cat,7,516,1384,NE,0
0,646,mouse,0,288,295,0,0
0,646,mouse,1,316,323,SE,0
0,646,mouse,2,316,295,W,0
0,1401,cat,0,667,856,0,0
0,1401,cat,1,664,859,SW,0
0,1401,cat,2,667,856,NE,0
0,1401,cat,3,670,859,NW,0
0,1401,cat,4,673,856,NE,0
0,1401,cat,5,676,853,NE,0
0,1401,cat,6,679,850,NE,0
0,1401,cat,7,676,847,SE,0
0,1162,mouse,0,767,1000,0,0
0,1162,mouse,1,767,999,W,0
0,534,cat,0,1136,1112,0,0
0,534,cat,1,1116,1092,SE,0
0,534,cat,2,1110,1098,SW,0
0,534,cat,3,1144,1132,NW,0
0,534,cat,4,1110,1166,SW,0
0,534,cat,5,1120,1176,NW,0
0,534,cat,6,1122,1178,NW,0
0,534,cat,7,1121,1177,SE,0
0,875,mouse,0,617,857,0,0
0,875,mouse,1,618,856,SW,0
0,875,mouse,2,617,855,NW,0
0,875,mouse,3,617,854,W,0
0,574,cat,0,1021,407,0,0
0,574,cat,1,1011,397,SE,0
0,574,cat,2,1028,380,NE,0
0,574,cat,3,1014,366,SE,0
0,574,cat,4,1015,365,NE,0
0,574,cat,5,1007,357,SE,0
0,574,cat,6,994,344,SE,0
0,574,cat,7,970,320,SE,0
0,471,mouse,0,1158,167,0,0
0,471,mouse,1,1162,163,NE,0
0,471,mouse,2,1161,162,SE,0
0,471,mouse,3,898,216,E,1
0,471,mouse,4,946,264,SE,1
0,471,mouse,5,898,312,NE,1
0,471,mouse,6,897,312,N,1
0,418,cat,0,446,292,0,0
0,418,cat,1,422,316,SW,0
0,418,cat,2,434,328,NW,0
0,418,cat,3,458,352,NW,0
0,418,cat,4,469,363,NW,0
0,418,cat,5,493,387,NW,0
0,418,cat,6,494,387,N,0
0,418,cat,7,493,387,S,0
0,486,mouse,0,1112,1143,0,0
0,486,mouse,1,970,1251,E,1
0,486,mouse,2,963,1258,NE,1
0,98,cat,0,270,283,0,0
0,98,cat,1,282,295,NW,0
0,98,cat,2,294,307,NW,0
0,98,cat,3,286,315,SW,0
0,98,cat,4,294,323,NW,1
0,98,cat,5,294,322,E,1
0,98,cat,6,294,321,E,1
0,98,cat,7,293,322,SW,1
0,1071,mouse,0,811,1054,0,0
0,1071,mouse,1,818,1061,NW,0
0,1071,mouse,2,811,1068,NE,0
0,1071,mouse,3,810,1067,NW,0
0,1071,mouse,4,809,1067,N,0
0,1688,cat,0,347,426,0,0
0,1688,cat,1,356,417,NE,0
0,1688,cat,2,365,426,NW,0
0,1688,cat,3,359,420,SE,0
0,1688,cat,4,387,392,NE,0
0,1688,cat,5,421,426,NW,0
0,1688,cat,6,406,441,SW,0
0,1688,cat,7,406,440,E,0
0,1052,mouse,0,908,362,0,0
0,1052,mouse,1,922,376,NW,0
0,1052,mouse,2,909,389,SW,0
0,1052,mouse,3,928,408,NW,0
0,1052,mouse,4,1059,267,SW,1
0,1052,mouse,5,1071,279,NW,1
0,1052,mouse,6,1072,278,NE,1
0,1052,mouse,7,1107,1007,S,2
0,476,cat,0,616,1115,0,0
0,476,cat,1,612,1111,SE,0
0,476,cat,2,616,1115,NW,0
0,476,cat,3,612,1111,SE,0
0,476,cat,4,608,1107,SE,0
0,476,cat,5,604,1103,SE,0
0,476,cat,6,600,1099,SE,0
0,476,cat,7,596,1095,SE,0
0,735,mouse,0,363,1244,0,0
0,735,mouse,1,428,1179,SW,0
0,1717,cat,0,165,1224,0,0
0,1717,cat,1,157,1232,SW,0
0,1717,cat,2,170,1245,NW,0
0,1717,cat,3,170,1256,W,1
0,1717,cat,4,136,1290,SW,1
0,1717,cat,5,102,1256,SE,1
0,1717,cat,6,118,1240,NE,1
0,1717,cat,7,118,1241,W,1
0,905,mouse,0,439,541,0,0
0,905,mouse,1,419,561,NE,0
0,905,mouse,2,420,560,SW,0
0,905,mouse,3,421,559,SW,0
0,905,mouse,4,420,558,NW,0
0,905,mouse,5,419,557,NW,0
0,905,mouse,6,420,556,SW,0
0,625,cat,0,698,58,0,0
0,625,cat,1,680,76,SW,0
0,625,cat,2,668,64,SE,0
0,625,cat,3,666,66,SW,0
0,625,cat,4,649,49,SE,0
0,625,cat,5,636,62,SW,1
0,625,cat,6,646,72,NW,1
0,625,cat,7,672,46,NE,1
0,495,mouse,0,1075,231,0,0
0,495,mouse,1,1074,230,NW,0
0,495,mouse,2,1075,229,SW,0
0,495,mouse,3,1076,229,S,0
0,575,cat,0,64,538,0,0
0,575,cat,1,60,534,SE,0
0,575,cat,2,37,511,SE,0
0,575,cat,3,55,529,NW,0
0,575,cat,4,66,540,NW,0
0,575,cat,5,81,525,NE,0
0,575,cat,6,69,513,SE,1
0,575,cat,7,39,543,SW,1
0,68,mouse,0,922,93,0,0
0,68,mouse,1,921,92,NW,0
0,68,mouse,2,920,91,NW,0
0,68,mouse,3,921,90,SW,0
0,1516,cat,0,218,881,0,0
0,1516,cat,1,227,890,NW,0
0,1516,cat,2,243,874,NE,0
0,1516,cat,3,227,858,SE,0
0,1516,cat,4,256,829,NE,0
0,1516,cat,5,250,823,SE,0
0,1516,cat,6,295,868,NW,0
0,1516,cat,7,300,863,NE,0
0,1148,mouse,0,925,1009,0,0
0,1148,mouse,1,982,1066,SE,0
0,1148,mouse,2,988,1060,NE,0
0,1148,mouse,3,987,1059,NW,0
0,1211,cat,0,618,688,0,0
0,1211,cat,1,610,680,SE,0
0,1211,cat,2,601,671,SE,0
0,1211,cat,3,593,663,SE,0
0,1211,cat,4,595,661,NE,1
0,1211,cat,5,604,670,NW,1
0,1211,cat,6,603,671,SW,1
0,1211,cat,7,602,670,SE,1
0,766,mouse,0,603,1026,0,0
0,766,mouse,1,602,1025,NW,0
0,766,mouse,2,562,1065,NE,0
0,766,mouse,3,522,1105,NE,0
0,766,mouse,4,523,1104,SW,0
0,412,cat,0,238,1227,0,0
0,412,cat,1,226,1239,SW,0
0,412,cat,2,221,1234,SE,0
0,412,cat,3,202,1215,SE,0
0,412,cat,4,231,1186,NE,0
0,412,cat,5,231,1157,E,1
0,412,cat,6,263,1189,NW,1
0,412,cat,7,284,1210,NW,1
0,1467,mouse,0,484,447,0,0
0,1467,mouse,1,680,1285,S,1
0,1467,mouse,2,711,1254,SW,1
0,1467,mouse,3,710,1253,NW,1
0,1467,mouse,4,709,1252,NW,1
0,1467,mouse,5,708,1251,NW,1
0,573,cat,0,218,394,0,0
0,573,cat,1,209,403,SW,0
0,573,cat,2,197,391,SE,0
0,573,cat,3,185,379,SE,0
0,573,cat,4,174,368,SE,0
0,573,cat,5,182,360,NE,1
0,573,cat,6,194,348,NE,1
0,573,cat,7,195,349,NW,1
0,1408,mouse,0,952,142,0,0
0,1408,mouse,1,946,148,SW,0
0,1408,mouse,2,947,149,NW,0
0,1408,mouse,3,519,1000,W,1
0,1408,mouse,4,520,999,SW,1
0,1408,mouse,5,521,998,SW,1
0,1408,mouse,6,522,997,SW,1
0,1408,mouse,7,521,996,NW,1
0,328,cat,0,741,190,0,0
0,328,cat,1,716,215,SW,0
0,328,cat,2,719,218,NW,1
0,328,cat,3,715,214,SE,1
0,328,cat,4,711,218,SW,1
0,328,cat,5,709,218,S,2
0,328,cat,6,705,222,SW,2
0,328,cat,7,732,195,NE,2
0,723,mouse,0,478,1407,0,0
0,723,mouse,1,479,1408,SE,0
0,723,mouse,2,480,1408,S,0
0,655,cat,0,1082,591,0,0
0,655,cat,1,1088,585,NE,0
0,655,cat,2,1090,587,NW,1
0,655,cat,3,1083,594,SW,1
0,655,cat,4,1090,601,NW,1
0,655,cat,5,1117,628,NW,1
0,655,cat,6,1144,655,NW,1
0,655,cat,7,1155,644,NE,1
0,1230,mouse,0,512,1190,0,0
0,1230,mouse,1,515,1187,SW,0
0,1230,mouse,2,518,1184,SW,0
0,1230,mouse,3,521,1187,NW,0
0,1230,mouse,4,518,1190,SW,0
0,1230,mouse,5,521,1193,NW,0
0,1230,mouse,6,522,1194,SE,0
0,1230,mouse,7,521,1195,NE,0
0,313,cat,0,85,917,0,0
0,313,cat,1,76,926,SW,0
0,313,cat,2,78,928,NW,0
0,313,cat,3,78,930,W,1
0,313,cat,4,74,934,SW,1
0,313,cat,5,78,938,NW,1
0,313,cat,6,78,940,W,2
0,313,cat,7,50,912,SE,2
0,700,mouse,0,494,874,0,0
0,700,mouse,1,502,866,NE,0
0,700,mouse,2,503,867,NW,0
0,700,mouse,3,224,476,N,1
0,700,mouse,4,259,511,SE,1
0,700,mouse,5,938,1072,E,2
0,700,mouse,6,937,1071,NW,2
0,987,cat,0,101,933,0,0
0,987,cat,1,111,943,NW,0
0,987,cat,2,104,950,SW,0
0,987,cat,3,104,952,W,1
0,987,cat,4,114,962,NW,1
0,987,cat,5,85,933,SE,1
0,987,cat,6,57,905,SE,1
0,987,cat,7,49,913,SW,2
0,1142,mouse,0,225,1444,0,0
0,1142,mouse,1,268,1401,SW,0
0,1421,cat,0,502,904,0,0
0,1421,cat,1,486,920,SW,0
0,1421,cat,2,471,920,S,1
0,1421,cat,3,445,946,SW,1
0,1421,cat,4,470,971,NW,1
0,1421,cat,5,449,992,SW,1
0,1421,cat,6,446,989,SE,2
0,1421,cat,7,426,969,SE,2
0,1177,mouse,0,845,1291,0,0
0,1177,mouse,1,846,1290,SW,0
0,1177,mouse,2,845,1289,NW,0
0,1177,mouse,3,845,1288,W,0
0,454,cat,0,617,441,0,0
0,454,cat,1,608,432,SE,0
0,454,cat,2,596,420,SE,0
0,454,cat,3,601,415,NE,0
0,454,cat,4,604,415,N,1
0,454,cat,5,616,427,NW,1
0,454,cat,6,609,420,SE,1
0,454,cat,7,625,436,NW,1
0,1560,mouse,0,594,422,0,0
0,1560,mouse,1,603,413,NE,0
0,1560,mouse,2,602,414,NE,0
0,1560,mouse,3,603,415,SE,0
0,1560,mouse,4,604,415,S,0
0,1542,cat,0,1157,571,0,0
0,1542,cat,1,1153,567,SE,0
0,1542,cat,2,1151,567,S,1
0,1542,cat,3,1146,572,SW,1
0,1542,cat,4,1160,558,NE,1
0,1542,cat,5,1152,550,SE,1
0,1542,cat,6,1144,542,SE,1
0,1542,cat,7,1150,536,NE,2
0,401,mouse,0,981,681,0,0
0,401,mouse,1,1002,660,SW,0
0,401,mouse,2,1003,661,SE,0
0,401,mouse,3,1003,662,E,0
0,1617,cat,0,901,641,0,0
0,1617,cat,1,922,662,NW,0
0,1617,cat,2,919,665,SW,0
0,1617,cat,3,919,667,W,1
0,1617,cat,4,925,673,NW,1
0,1617,cat,5,937,661,NE,1
0,1617,cat,6,953,677,NW,1
0,1617,cat,7,976,700,NW,1
0,488,mouse,0,42,148,0,0
0,488,mouse,1,7,183,NE,0
0,488,mouse,2,8,182,SW,0
0,364,cat,0,877,267,0,0
0,364,cat,1,896,286,NW,0
0,364,cat,2,905,277,NE,0
0,364,cat,3,915,287,NW,1
0,364,cat,4,899,271,SE,1
0,364,cat,5,914,256,NE,1
0,364,cat,6,914,254,E,2
0,364,cat,7,921,247,NE,2
0,1615,mouse,0,1151,939,0,0
0,1615,mouse,1,1152,940,SE,0
0,1615,mouse,2,1185,907,SW,0
0,1615,mouse,3,1184,908,NE,0
0,1615,mouse,4,1183,909,NE,0
0,1615,mouse,5,1150,876,NW,0
0,1615,mouse,6,1149,877,NE,0
0,1615,mouse,7,1150,878,SE,0
0,594,cat,0,885,1274,0,0
0,594,cat,1,902,1257,NE,0
0,594,cat,2,920,1239,NE,0
0,594,cat,3,920,1220,E,1
0,594,cat,4,932,1208,NE,1
0,594,cat,5,911,1187,SE,1
0,594,cat,6,917,1181,NE,1
0,594,cat,7,884,1148,SE,1
0,1721,mouse,0,50,431,0,0
0,1721,mouse,1,50,439,E,0
0,1721,mouse,2,49,438,NW,0
0,1721,mouse,3,48,437,NW,0
0,1592,cat,0,1007,608,0,0
0,1592,cat,1,998,617,SW,0
0,1592,cat,2,992,611,SE,0
0,1592,cat,3,990,613,SW,0
0,1592,cat,4,988,613,S,1
0,1592,cat,5,1000,625,NW,1
0,1592,cat,6,996,621,SE,2
0,1592,cat,7,975,600,SE,2
0,1493,mouse,0,998,884,0,0
0,1493,mouse,1,457,652,N,1
0,1493,mouse,2,518,713,SE,1
0,1493,mouse,3,519,712,SW,1
0,1493,mouse,4,520,711,SW,1
0,1493,mouse,5,521,711,S,1
0,604,cat,0,1023,1341,0,0
0,604,cat,1,1032,1332,NE,0
0,604,cat,2,1032,1330,E,1
0,604,cat,3,1050,1312,NE,1
0,604,cat,4,1033,1295,SE,1
0,604,cat,5,1045,1283,NE,1
0,604,cat,6,1056,1272,NE,1
0,604,cat,7,1055,1273,SW,1
0,72,mouse,0,380,1475,0,0
0,72,mouse,1,375,1480,SW,0
0,72,mouse,2,571,1160,SE,1
0,72,mouse,3,554,1177,NE,1
0,72,mouse,4,537,1194,NE,1
0,72,mouse,5,526,1205,SW,1
0,72,mouse,6,527,1206,SE,1
0,72,mouse,7,528,1207,SE,1
0,64,cat,0,279,1373,0,0
0,64,cat,1,300,1352,NE,1
0,64,cat,2,313,1339,NE,1
0,64,cat,3,325,1351,NW,1
0,64,cat,4,327,1351,N,2
0,64,cat,5,345,1369,NW,2
0,64,cat,6,351,1375,NW,2
0,64,cat,7,352,1375,N,2
0,257,mouse,0,301,193,0,0
0,257,mouse,1,341,153,SW,0
0,257,mouse,2,301,113,NW,0
0,257,mouse,3,341,73,SW,0
0,257,mouse,4,463,167,S,1
0,257,mouse,5,462,168,NE,1
0,403,cat,0,1116,1103,0,0
0,403,cat,1,1111,1098,SE,0
0,403,cat,2,1109,1098,S,1
0,403,cat,3,1144,1133,NW,1
0,403,cat,4,1111,1166,SW,1
0,403,cat,5,1120,1175,NW,1
0,403,cat,6,1122,1177,NW,1
0,403,cat,7,1121,1178,SW,1
0,683,mouse,0,485,937,0,0
