Run,Agent_id,Agent_kind,Path_length,x_position,y_position,last_movement_direction,n_eaten
0,0,mouse,0,584,1214,0,0
0,0,mouse,1,520,1150,NW,0
0,0,mouse,2,456,1086,NW,0
0,0,mouse,3,455,1087,NE,0
0,0,mouse,4,391,1023,NW,0
0,0,mouse,5,327,959,NW,0
0,0,mouse,6,263,895,NW,0
0,0,mouse,7,264,896,SE,0
0,900,cat,0,395,898,0,0
0,900,cat,1,381,884,SE,0
0,900,cat,2,378,887,SW,1
0,900,cat,3,383,882,NE,1
0,900,cat,4,383,880,E,2
0,900,cat,5,392,871,NE,2
0,900,cat,6,403,860,NE,2
0,900,cat,7,384,841,SE,2
0,1,mouse,0,694,807,0,0
0,1,mouse,1,735,848,SE,0
0,1,mouse,2,694,889,NE,0
0,1,mouse,3,735,930,SE,0
0,1,mouse,4,776,971,SE,0
0,1,mouse,5,775,970,NW,0
0,1,mouse,6,775,969,W,0
0,901,cat,0,159,718,0,0
0,901,cat,1,189,748,NW,1
0,901,cat,2,217,776,NW,1
0,901,cat,3,235,758,NE,1
0,901,cat,4,269,792,NW,1
0,901,cat,5,266,795,SW,1
0,901,cat,6,243,818,SW,1
0,901,cat,7,261,836,NW,1
0,2,mouse,0,991,225,0,0
0,2,mouse,1,996,230,NW,0
0,2,mouse,2,139,1390,N,1
0,2,mouse,3,139,1389,W,1
0,902,cat,0,318,919,0,0
0,902,cat,1,334,903,NE,0
0,902,cat,2,330,899,SE,1
0,902,cat,3,315,914,SW,1
0,902,cat,4,308,921,SW,1
0,902,cat,5,315,928,NW,1
0,902,cat,6,315,930,W,2
0,902,cat,7,330,915,NE,2
0,3,mouse,0,333,981,0,0
0,3,mouse,1,332,982,NE,0
0,3,mouse,2,314,964,NW,0
0,3,mouse,3,296,946,NW,0
0,3,mouse,4,314,928,SW,0
0,3,mouse,5,315,929,SE,0
0,3,mouse,6,315,930,E,0
0,903,cat,0,610,1145,0,0
0,903,cat,1,615,1150,NW,0
0,903,cat,2,620,1155,NW,0
0,903,cat,3,625,1160,NW,0
0,903,cat,4,630,1160,N,0
0,903,cat,5,634,1160,N,1
0,903,cat,6,629,1165,SW,1
0,903,cat,7,634,1170,NW,1
0,4,mouse,0,793,227,0,0
0,4,mouse,1,792,226,NW,0
0,4,mouse,2,791,225,NW,0
0,4,mouse,3,722,294,NE,0
0,4,mouse,4,660,232,NW,0
0,4,mouse,5,746,146,SW,0
0,904,cat,0,343,337,0,0
0,904,cat,1,362,356,NW,0
0,904,cat,2,355,363,SW,0
0,904,cat,3,379,387,NW,0
0,904,cat,4,347,419,SW,0
0,904,cat,5,345,419,S,1
0,904,cat,6,312,452,SW,1
0,904,cat,7,279,419,SE,1
0,5,mouse,0,428,1329,0,0
0,5,mouse,1,429,1330,SE,0
0,5,mouse,2,461,1298,SW,0
0,5,mouse,3,460,1299,NE,0
0,5,mouse,4,461,1300,SE,0
0,5,mouse,5,461,1301,E,0
0,905,cat,0,777,588,0,0
0,905,cat,1,795,570,NE,0
0,905,cat,2,802,577,NW,0
0,905,cat,3,804,577,N,1
0,905,cat,4,783,598,SW,1
0,905,cat,5,802,617,NW,1
0,905,cat,6,792,627,SW,1
0,905,cat,7,741,576,SE,1
0,6,mouse,0,385,290,0,0
0,6,mouse,1,354,259,NW,0
0,6,mouse,2,385,228,SW,0
0,6,mouse,3,354,197,NW,0
0,6,mouse,4,323,166,NW,0
0,6,mouse,5,322,167,NE,0
0,6,mouse,6,321,168,NE,0
0,6,mouse,7,320,168,N,0
0,906,cat,0,888,1231,0,0
0,906,cat,1,896,1223,NE,0
0,906,cat,2,890,1217,SE,1
0,906,cat,3,873,1200,SE,1
0,906,cat,4,872,1201,SW,1
0,906,cat,5,841,1232,SW,1
0,906,cat,6,846,1237,NW,1
0,906,cat,7,850,1233,NE,1
0,7,mouse,0,43,334,0,0
0,7,mouse,1,32,345,NE,0
0,7,mouse,2,21,356,NE,0
0,7,mouse,3,10,345,SE,0
0,7,mouse,4,4,339,SE,0
0,7,mouse,5,9,334,NE,0
0,7,mouse,6,850,1234,E,1
0,7,mouse,7,851,1233,SW,1
0,907,cat,0,838,538,0,0
0,907,cat,1,850,526,NE,0
0,907,cat,2,876,552,NW,0
0,907,cat,3,863,565,SW,0
0,907,cat,4,865,567,NW,0
0,907,cat,5,865,569,W,1
0,907,cat,6,865,601,W,2
0,907,cat,7,930,666,NW,2
0,8,mouse,0,148,1042,0,0
0,8,mouse,1,172,641,NE,1
0,8,mouse,2,171,640,NW,1
0,908,cat,0,201,1323,0,0
0,908,cat,1,169,1291,SE,0
0,908,cat,2,144,1266,SE,1
0,908,cat,3,161,1283,NW,1
0,908,cat,4,102,1342,SW,1
0,908,cat,5,158,1398,NW,1
0,908,cat,6,158,1472,W,1
0,908,cat,7,145,1485,SW,1
0,9,mouse,0,540,1496,0,0
0,9,mouse,1,502,34,NE,0
0,9,mouse,2,535,1,SW,0
0,9,mouse,3,497,39,NE,0
0,9,mouse,4,496,40,NE,0
0,9,mouse,5,495,40,N,0
0,909,cat,0,573,44,0,0
0,909,cat,1,596,67,NW,0
0,909,cat,2,604,75,NW,0
0,909,cat,3,608,71,NE,1
0,909,cat,4,590,53,SE,1
0,909,cat,5,590,65,W,2
0,909,cat,6,609,46,NE,2
0,909,cat,7,602,39,SE,3
0,10,mouse,0,36,227,0,0
0,10,mouse,1,35,226,NW,0
0,10,mouse,2,36,225,SW,0
0,10,mouse,3,36,224,W,0
0,910,cat,0,501,1355,0,0
0,910,cat,1,511,1345,NE,0
0,910,cat,2,511,1337,E,1
0,910,cat,3,496,1352,SW,1
0,910,cat,4,486,1342,SE,1
0,910,cat,5,471,1357,SW,1
0,910,cat,6,456,1372,SW,1
0,910,cat,7,441,1357,SE,1
0,11,mouse,0,665,749,0,0
0,11,mouse,1,666,748,SW,0
0,11,mouse,2,665,747,NW,0
0,11,mouse,3,664,746,NW,0
0,11,mouse,4,659,751,NE,0
0,911,cat,0,923,34,0,0
0,911,cat,1,927,38,NW,0
0,911,cat,2,929,36,NE,0
0,911,cat,3,931,36,N,1
0,911,cat,4,952,57,NW,1
0,911,cat,5,912,17,SE,1
0,911,cat,6,965,1464,NE,1
0,911,cat,7,984,1483,NW,2
0,12,mouse,0,41,747,0,0
0,12,mouse,1,37,743,SE,0
0,12,mouse,2,757,231,SW,1
0,12,mouse,3,750,224,SE,1
0,12,mouse,4,622,1321,E,2
0,12,mouse,5,621,1322,NE,2
0,12,mouse,6,622,1323,SE,2
0,12,mouse,7,622,1324,E,2
0,912,cat,0,946,1148,0,0
0,912,cat,1,965,1167,NW,0
0,912,cat,2,945,1187,SW,0
0,912,cat,3,948,1190,NW,0
0,912,cat,4,950,1190,N,1
0,912,cat,5,957,1183,NE,1
0,912,cat,6,986,1154,NE,1
0,912,cat,7,13,1127,NE,1
0,13,mouse,0,814,858,0,0
0,13,mouse,1,845,889,SE,0
0,13,mouse,2,814,858,NW,0
0,13,mouse,3,845,827,SW,0
0,13,mouse,4,828,844,SW,0
0,13,mouse,5,844,259,NW,1
0,13,mouse,6,845,258,SW,1
0,13,mouse,7,846,257,SW,1
0,913,cat,0,556,727,0,0
0,913,cat,1,563,720,NE,0
0,913,cat,2,556,727,SW,0
0,913,cat,3,550,721,SE,0
0,913,cat,4,557,714,NE,0
0,913,cat,5,564,721,NW,0
0,913,cat,6,557,728,SW,0
0,913,cat,7,550,721,SE,0
0,14,mouse,0,798,245,0,0
0,14,mouse,1,739,304,NE,0
0,14,mouse,2,807,236,SW,0
0,14,mouse,3,865,294,SE,0
0,14,mouse,4,873,286,NE,0
0,14,mouse,5,877,290,NW,0
0,14,mouse,6,372,263,N,1
0,14,mouse,7,371,263,N,1
0,914,cat,0,48,474,0,0
0,914,cat,1,40,466,SE,0
0,914,cat,2,47,459,NE,1
0,914,cat,3,40,466,SW,1
0,914,cat,4,66,440,NE,1
0,914,cat,5,44,418,SE,1
0,914,cat,6,28,402,SE,1
0,914,cat,7,10,420,SW,2
0,15,mouse,0,43,597,0,0
0,15,mouse,1,42,598,NE,0
0,15,mouse,2,41,599,NE,0
0,15,mouse,3,42,599,S,0
0,915,cat,0,179,11,0,0
0,915,cat,1,178,10,SE,0
0,915,cat,2,179,9,NE,0
0,915,cat,3,180,8,NE,0
0,915,cat,4,181,7,NE,0
0,915,cat,5,180,6,SE,0
0,915,cat,6,179,5,SE,0
0,915,cat,7,178,4,SE,0
0,16,mouse,0,118,415,0,0
0,16,mouse,1,117,414,NW,0
0,16,mouse,2,116,413,NW,0
0,16,mouse,3,115,412,NW,0
0,16,mouse,4,77,450,NE,0
0,16,mouse,5,115,488,SE,0
0,16,mouse,6,114,487,NW,0
0,916,cat,0,662,1252,0,0
0,916,cat,1,654,1260,SW,0
0,916,cat,2,650,1256,SE,0
0,916,cat,3,638,1244,SE,0
0,916,cat,4,656,1262,NW,0
0,916,cat,5,612,1218,SE,0
0,916,cat,6,623,1207,NE,0
0,916,cat,7,641,1189,NE,0
0,17,mouse,0,404,1124,0,0
0,17,mouse,1,405,1124,S,0
0,17,mouse,2,451,1078,SW,0
0,17,mouse,3,452,1079,SE,0
0,17,mouse,4,406,1033,NW,0
0,17,mouse,5,360,987,NW,0
0,917,cat,0,692,1261,0,0
0,917,cat,1,711,1242,NE,0
0,917,cat,2,718,1249,NW,0
0,917,cat,3,720,1249,N,1
0,917,cat,4,736,1249,N,2
0,917,cat,5,755,1230,NE,2
0,917,cat,6,772,1247,NW,2
0,917,cat,7,753,1228,SE,2
0,18,mouse,0,340,142,0,0
0,18,mouse,1,339,143,NE,0
0,18,mouse,2,338,144,NE,0
0,18,mouse,3,339,145,SE,0
0,918,cat,0,997,596,0,0
0,918,cat,1,4,603,NW,0
0,918,cat,2,985,622,SW,0
0,918,cat,3,990,627,NW,0
0,918,cat,4,990,629,W,1
0,918,cat,5,982,621,SE,1
0,918,cat,6,976,627,SW,2
0,918,cat,7,964,639,SW,2
0,19,mouse,0,944,1238,0,0
0,19,mouse,1,852,1330,NE,0
0,19,mouse,2,853,1329,SW,0
0,19,mouse,3,864,1340,SE,0
0,19,mouse,4,815,1389,NE,0
0,19,mouse,5,752,1326,NW,0
0,19,mouse,6,751,1327,NE,0
0,19,mouse,7,752,1328,SE,0
0,919,cat,0,337,244,0,0
0,919,cat,1,353,260,NW,0
0,919,cat,2,374,281,NW,0
0,919,cat,3,369,286,SW,0
0,919,cat,4,382,273,NE,0
0,919,cat,5,388,279,NW,0
0,919,cat,6,390,279,N,1
0,919,cat,7,453,216,NE,1
0,20,mouse,0,491,1438,0,0
0,20,mouse,1,484,1445,SW,0
0,20,mouse,2,478,1439,SE,0
0,20,mouse,3,365,165,S,1
0,20,mouse,4,364,166,NE,1
0,20,mouse,5,363,167,NE,1
0,920,cat,0,393,254,0,0
0,920,cat,1,407,240,NE,0
0,920,cat,2,409,242,NW,0
0,920,cat,3,411,242,N,1
0,920,cat,4,430,261,NW,1
0,920,cat,5,401,290,SW,1
0,920,cat,6,373,262,SE,1
0,920,cat,7,372,263,SW,1
0,21,mouse,0,13,751,0,0
0,21,mouse,1,81,683,SW,0
0,21,mouse,2,80,684,NE,0
0,21,mouse,3,81,685,SE,0
0,21,mouse,4,82,685,S,0
0,921,cat,0,120,120,0,0
0,921,cat,1,145,95,NE,0
0,921,cat,2,147,95,N,1
0,921,cat,3,134,82,SE,1
0,921,cat,4,131,85,SW,2
0,921,cat,5,110,106,SW,2
0,921,cat,6,75,71,SE,2
0,921,cat,7,110,36,NE,2
0,22,mouse,0,925,411,0,0
0,22,mouse,1,908,428,NE,0
0,22,mouse,2,907,427,NW,0
0,22,mouse,3,908,428,SE,0
0,22,mouse,4,909,429,SE,0
0,22,mouse,5,910,430,SE,0
0,22,mouse,6,911,431,SE,0
0,22,mouse,7,903,423,NW,0
0,922,cat,0,438,727,0,0
0,922,cat,1,423,712,SE,0
0,922,cat,2,407,696,SE,0
0,922,cat,3,427,676,NE,0
0,922,cat,4,407,656,SE,0
0,922,cat,5,397,646,SE,0
0,922,cat,6,407,636,NE,1
0,922,cat,7,430,659,NW,1
0,23,mouse,0,144,877,0,0
0,23,mouse,1,143,877,N,0
0,923,cat,0,105,162,0,0
0,923,cat,1,73,130,SE,0
0,923,cat,2,103,160,NW,0
0,923,cat,3,83,180,SW,0
0,923,cat,4,139,236,NW,0
0,923,cat,5,130,245,SW,1
0,923,cat,6,154,269,NW,1
0,923,cat,7,120,303,SW,1
0,24,mouse,0,845,729,0,0
0,24,mouse,1,849,733,NW,0
0,24,mouse,2,852,730,NE,0
0,24,mouse,3,889,45,N,1
0,24,mouse,4,886,42,SE,1
0,24,mouse,5,888,40,NE,1
0,924,cat,0,527,1236,0,0
0,924,cat,1,522,1241,SW,0
0,924,cat,2,518,1237,SE,0
0,924,cat,3,523,1242,NW,0
0,924,cat,4,518,1247,SW,0
0,924,cat,5,513,1252,SW,0
0,924,cat,6,518,1257,NW,0
0,924,cat,7,523,1252,NE,0
0,25,mouse,0,165,943,0,0
0,25,mouse,1,162,946,SW,0
0,25,mouse,2,163,947,NW,0
0,25,mouse,3,805,762,W,1
0,25,mouse,4,709,858,NE,1
0,25,mouse,5,805,954,SE,1
0,25,mouse,6,806,953,SW,1
0,925,cat,0,602,1084,0,0
0,925,cat,1,605,1081,NE,0
0,925,cat,2,603,1079,SE,1
0,925,cat,3,616,1092,NW,1
0,925,cat,4,622,1086,NE,1
0,925,cat,5,624,1086,N,2
0,925,cat,6,602,1108,SW,2
0,925,cat,7,619,1125,NW,2
0,26,mouse,0,217,203,0,0
0,26,mouse,1,224,210,NW,0
0,26,mouse,2,766,514,NE,1
0,26,mouse,3,862,418,SW,1
0,26,mouse,4,861,419,NE,1
0,26,mouse,5,860,420,NE,1
0,26,mouse,6,818,378,NW,1
0,26,mouse,7,806,366,SE,1
0,926,cat,0,78,588,0,0
0,926,cat,1,87,597,NW,0
0,926,cat,2,83,601,SW,0
0,926,cat,3,83,603,W,1
0,926,cat,4,105,581,NE,1
0,926,cat,5,129,605,NW,1
0,926,cat,6,131,605,N,2
0,926,cat,7,105,579,SE,2
0,27,mouse,0,417,1300,0,0
0,27,mouse,1,427,1310,NW,0
0,27,mouse,2,403,1140,NE,1
0,927,cat,0,664,791,0,0
0,927,cat,1,675,780,NE,0
0,927,cat,2,667,772,SE,1
0,927,cat,3,680,785,NW,1
0,927,cat,4,653,758,SE,1
0,927,cat,5,613,798,SW,1
0,927,cat,6,612,797,SE,1
0,927,cat,7,613,796,NE,1
0,28,mouse,0,43,952,0,0
0,28,mouse,1,37,946,NW,0
0,28,mouse,2,38,947,SE,0
0,28,mouse,3,32,941,NW,0
0,28,mouse,4,31,942,NE,0
0,28,mouse,5,30,942,N,0
0,928,cat,0,744,44,0,0
0,928,cat,1,732,44,S,1
0,928,cat,2,713,63,SW,1
0,928,cat,3,740,90,NW,2
0,928,cat,4,729,79,SE,2
0,928,cat,5,723,85,SW,2
0,928,cat,6,759,121,NW,2
0,928,cat,7,761,119,NE,3
0,29,mouse,0,349,687,0,0
0,29,mouse,1,348,687,N,0
0,929,cat,0,576,103,0,0
0,929,cat,1,583,96,NE,0
0,929,cat,2,576,96,S,0
0,929,cat,3,569,96,S,0
0,929,cat,4,566,96,S,1
0,929,cat,5,559,103,SW,1
0,929,cat,6,564,108,NW,1
0,929,cat,7,557,101,SE,1
0,30,mouse,0,504,867,0,0
0,30,mouse,1,503,866,NW,0
0,30,mouse,2,504,865,SW,0
0,30,mouse,3,505,865,S,0
0,930,cat,0,965,944,0,0
0,930,cat,1,941,968,SW,0
0,930,cat,2,908,1001,SW,0
0,930,cat,3,893,1016,SW,0
0,930,cat,4,890,1013,SE,0
0,930,cat,5,909,994,NE,0
0,930,cat,6,891,976,SE,0
0,930,cat,7,894,973,NE,0
0,31,mouse,0,419,58,0,0
0,31,mouse,1,405,44,SE,0
0,31,mouse,2,407,42,NE,0
0,31,mouse,3,389,439,E,1
0,31,mouse,4,137,1462,N,2
0,31,mouse,5,138,1461,SW,2
0,31,mouse,6,176,1499,SE,2
0,31,mouse,7,175,1498,NW,2
0,931,cat,0,344,1493,0,0
0,931,cat,1,362,1475,NE,0
0,931,cat,2,360,1473,SE,1
0,931,cat,3,354,1467,SE,1
0,931,cat,4,357,1464,NE,1
0,931,cat,5,357,1462,E,2
0,931,cat,6,357,1491,W,3
0,931,cat,7,348,0,SW,3
0,32,mouse,0,49,1475,0,0
0,32,mouse,1,48,1474,NW,0
0,32,mouse,2,47,1473,NW,0
0,32,mouse,3,73,1499,SE,0
0,32,mouse,4,74,0,SE,0
0,32,mouse,5,75,1499,SW,0
0,932,cat,0,549,449,0,0
0,932,cat,1,552,446,NE,0
0,932,cat,2,555,449,NW,0
0,932,cat,3,558,452,NW,0
0,932,cat,4,555,455,SW,0
0,932,cat,5,558,458,NW,0
0,932,cat,6,561,461,NW,0
0,932,cat,7,564,458,NE,0
0,33,mouse,0,691,526,0,0
0,33,mouse,1,685,520,SE,0
0,33,mouse,2,662,497,NW,0
0,933,cat,0,277,822,0,0
0,933,cat,1,269,830,SW,0
0,933,cat,2,277,838,NW,0
0,933,cat,3,281,842,NW,1
0,933,cat,4,285,842,N,2
0,933,cat,5,280,837,SE,2
0,933,cat,6,268,849,SW,2
0,933,cat,7,258,839,SE,2
0,34,mouse,0,889,147,0,0
0,34,mouse,1,890,146,SW,0
0,34,mouse,2,891,145,SW,0
0,34,mouse,3,890,145,N,0
0,934,cat,0,909,1358,0,0
0,934,cat,1,906,1358,S,0
0,934,cat,2,903,1358,S,1
0,934,cat,3,900,1355,SE,1
0,934,cat,4,903,1352,NE,1
0,934,cat,5,906,1349,NE,1
0,934,cat,6,909,1346,NE,1
0,934,cat,7,912,1349,NW,1
0,35,mouse,0,23,698,0,0
0,35,mouse,1,15,690,SE,0
0,35,mouse,2,88,617,SW,0
0,35,mouse,3,72,601,NW,0
0,35,mouse,4,72,572,W,0
0,935,cat,0,46,1159,0,0
0,935,cat,1,16,1189,SW,0
0,935,cat,2,39,1212,NW,0
0,935,cat,3,65,1238,NW,0
0,935,cat,4,101,1274,NW,0
0,935,cat,5,47,1328,SW,0
0,935,cat,6,995,1276,SE,0
0,935,cat,7,994,1275,SE,0
0,36,mouse,0,649,732,0,0
0,36,mouse,1,662,719,NE,0
0,36,mouse,2,665,722,NW,0
0,36,mouse,3,667,720,NE,0
0,36,mouse,4,821,458,N,1
0,36,mouse,5,822,459,SE,1
0,936,cat,0,55,1265,0,0
0,936,cat,1,70,1280,NW,0
0,936,cat,2,47,1257,SE,0
0,936,cat,3,58,1246,NE,1
0,936,cat,4,93,1281,NW,1
0,936,cat,5,39,1335,SW,1
0,936,cat,6,988,1284,SE,1
0,936,cat,7,988,1283,E,1
0,37,mouse,0,437,1451,0,0
0,37,mouse,1,370,1384,NW,0
0,37,mouse,2,303,1451,NE,0
0,37,mouse,3,352,0,SE,0
0,37,mouse,4,351,1499,NW,0
0,37,mouse,5,350,1498,NW,0
0,37,mouse,6,348,0,NE,0
0,37,mouse,7,347,0,N,0
0,937,cat,0,321,66,0,0
0,937,cat,1,339,48,NE,0
0,937,cat,2,341,50,NW,0
0,937,cat,3,327,64,SW,0
0,937,cat,4,333,70,NW,0
0,937,cat,5,343,80,NW,0
0,937,cat,6,338,85,SW,0
0,937,cat,7,367,56,NE,0
0,38,mouse,0,831,889,0,0
0,38,mouse,1,897,823,SW,0
0,38,mouse,2,896,824,NE,0
0,38,mouse,3,895,825,NE,0
0,38,mouse,4,894,825,N,0
0,938,cat,0,325,1025,0,0
0,938,cat,1,344,1044,NW,0
0,938,cat,2,357,1057,NW,0
0,938,cat,3,357,1061,W,1
0,938,cat,4,393,1025,NE,1
0,938,cat,5,417,1001,NE,1
0,938,cat,6,446,1030,NW,1
0,938,cat,7,430,1014,SE,1
0,39,mouse,0,212,1202,0,0
0,39,mouse,1,207,1197,SE,0
0,39,mouse,2,211,1193,NE,0
0,39,mouse,3,716,604,E,1
0,39,mouse,4,694,582,NW,1
0,39,mouse,5,694,560,W,1
0,939,cat,0,234,1329,0,0
0,939,cat,1,256,1351,NW,0
0,939,cat,2,260,1347,NE,1
0,939,cat,3,251,1338,SE,1
0,939,cat,4,274,1315,NE,1
0,939,cat,5,248,1341,SW,1
0,939,cat,6,264,1357,NW,1
0,939,cat,7,265,1357,N,1
0,40,mouse,0,779,269,0,0
0,40,mouse,1,757,291,NE,0
0,40,mouse,2,758,292,SE,0
0,40,mouse,3,758,293,E,0
0,40,mouse,4,736,271,NW,0
0,40,mouse,5,735,272,NE,0
0,40,mouse,6,736,273,SE,0
0,40,mouse,7,737,274,SE,0
0,940,cat,0,723,595,0,0
0,940,cat,1,707,579,SE,0
0,940,cat,2,727,559,NE,0
0,940,cat,3,734,566,NW,0
0,940,cat,4,752,548,NE,0
0,940,cat,5,740,536,SE,0
0,940,cat,6,727,549,SW,0
0,940,cat,7,715,537,SE,0
0,41,mouse,0,92,1468,0,0
0,41,mouse,1,123,1499,SE,0
0,41,mouse,2,124,0,SE,0
0,41,mouse,3,125,0,S,0
0,41,mouse,4,126,1,SE,0
0,41,mouse,5,127,2,SE,0
0,41,mouse,6,128,3,SE,0
0,41,mouse,7,132,1499,SW,0
0,941,cat,0,174,1210,0,0
0,941,cat,1,159,1225,SW,0
0,941,cat,2,167,1233,NW,0
0,941,cat,3,137,1263,SW,0
0,941,cat,4,106,1294,SW,0
0,941,cat,5,75,1325,SW,0
0,941,cat,6,44,1356,SW,0
0,941,cat,7,13,1387,SW,0
0,42,mouse,0,977,1444,0,0
0,42,mouse,1,976,1443,NW,0
0,42,mouse,2,977,1442,SW,0
0,42,mouse,3,977,1441,W,0
0,942,cat,0,52,12,0,0
0,942,cat,1,63,1,NE,0
0,942,cat,2,62,0,SE,0
0,942,cat,3,62,1498,E,1
0,942,cat,4,69,5,NW,1
0,942,cat,5,75,1499,NE,2
0,942,cat,6,87,1499,N,3
0,942,cat,7,101,13,NW,3
0,43,mouse,0,373,425,0,0
0,43,mouse,1,460,338,SW,0
0,43,mouse,2,547,251,SW,0
0,43,mouse,3,535,263,SW,0
0,43,mouse,4,622,176,SW,0
0,43,mouse,5,621,177,NE,0
0,43,mouse,6,569,125,NW,0
0,43,mouse,7,515,71,NW,0
0,943,cat,0,587,1276,0,0
0,943,cat,1,565,1298,SW,0
0,943,cat,2,557,1290,SE,1
0,943,cat,3,547,1300,SW,1
0,943,cat,4,540,1293,SE,1
0,943,cat,5,559,1312,NW,1
0,943,cat,6,553,1318,SW,2
0,943,cat,7,590,1355,NW,2
0,44,mouse,0,572,703,0,0
0,44,mouse,1,585,716,SE,0
0,44,mouse,2,584,715,NW,0
0,44,mouse,3,583,714,NW,0
0,44,mouse,4,584,713,SW,0
0,944,cat,0,323,177,0,0
0,944,cat,1,297,151,SE,0
0,944,cat,2,292,156,SW,1
0,944,cat,3,273,137,SE,1
0,944,cat,4,296,114,NE,1
0,944,cat,5,303,121,NW,1
0,944,cat,6,305,121,N,2
0,944,cat,7,336,152,NW,2
0,45,mouse,0,877,906,0,0
0,45,mouse,1,969,998,SE,0
0,45,mouse,2,61,906,SW,0
0,45,mouse,3,61,907,E,0
0,945,cat,0,279,672,0,0
0,945,cat,1,276,669,SE,0
0,945,cat,2,273,672,SW,0
0,945,cat,3,270,669,SE,0
0,945,cat,4,273,666,NE,0
0,945,cat,5,276,663,NE,0
0,945,cat,6,279,660,NE,0
0,945,cat,7,276,657,SE,0
0,46,mouse,0,960,806,0,0
0,46,mouse,1,932,778,NW,0
0,46,mouse,2,933,779,SE,0
0,46,mouse,3,934,779,S,0
0,946,cat,0,327,346,0,0
0,946,cat,1,335,354,NW,0
0,946,cat,2,328,361,SW,0
0,946,cat,3,320,369,SW,0
0,946,cat,4,312,377,SW,0
0,946,cat,5,304,385,SW,0
0,946,cat,6,303,386,SW,0
0,946,cat,7,295,394,SW,0
0,47,mouse,0,549,1211,0,0
0,47,mouse,1,550,1212,SE,0
0,47,mouse,2,549,1213,NE,0
0,947,cat,0,105,340,0,0
0,947,cat,1,90,325,SE,0
0,947,cat,2,86,321,SE,0
0,947,cat,3,88,319,NE,1
0,947,cat,4,92,315,NE,1
0,947,cat,5,89,312,SE,2
0,947,cat,6,61,340,SW,2
0,947,cat,7,48,327,SE,2
0,48,mouse,0,62,1001,0,0
0,48,mouse,1,58,997,SE,0
0,48,mouse,2,754,1162,NE,1
0,48,mouse,3,719,1197,NE,1
0,48,mouse,4,718,1196,NW,1
0,48,mouse,5,718,1195,W,1
0,948,cat,0,263,1470,0,0
0,948,cat,1,288,1445,NE,0
0,948,cat,2,294,1451,NW,0
0,948,cat,3,278,1435,SE,1
0,948,cat,4,261,1452,SW,1
0,948,cat,5,232,1481,SW,1
0,948,cat,6,210,3,SW,1
0,948,cat,7,207,0,SE,1
0,49,mouse,0,150,1139,0,0
0,49,mouse,1,146,1143,SW,0
0,49,mouse,2,137,1134,NW,0
0,49,mouse,3,137,1125,W,0
0,949,cat,0,231,788,0,0
0,949,cat,1,244,775,NE,0
0,949,cat,2,232,763,SE,0
0,949,cat,3,232,755,E,1
0,949,cat,4,249,772,NW,1
0,949,cat,5,266,789,NW,1
0,949,cat,6,249,806,SW,1
0,949,cat,7,266,823,NW,1
0,50,mouse,0,528,926,0,0
0,50,mouse,1,528,925,W,0
0,50,mouse,2,528,924,W,0
0,950,cat,0,764,635,0,0
0,950,cat,1,757,642,SW,0
0,950,cat,2,750,649,SW,0
0,950,cat,3,743,656,SW,0
0,950,cat,4,743,663,W,0
0,950,cat,5,750,670,NW,0
0,950,cat,6,757,677,NW,0
0,950,cat,7,750,670,SE,0
0,51,mouse,0,556,663,0,0
0,51,mouse,1,655,762,SE,0
0,51,mouse,2,556,663,NW,0
0,51,mouse,3,655,564,SW,0
0,51,mouse,4,556,465,NW,0
0,951,cat,0,804,1184,0,0
0,951,cat,1,796,1176,SE,0
0,951,cat,2,784,1188,SW,1
0,951,cat,3,768,1204,SW,1
0,951,cat,4,759,1195,SE,1
0,951,cat,5,757,1195,S,2
0,951,cat,6,739,1177,SE,2
0,951,cat,7,728,1188,SW,2
0,52,mouse,0,601,691,0,0
0,52,mouse,1,663,1146,NE,1
0,52,mouse,2,662,1145,NW,1
0,52,mouse,3,663,1146,SE,1
0,52,mouse,4,664,1147,SE,1
0,52,mouse,5,633,1178,NE,1
0,52,mouse,6,634,1179,SE,1
0,52,mouse,7,633,1180,NE,1
0,952,cat,0,705,969,0,0
0,952,cat,1,721,985,NW,0
0,952,cat,2,713,977,SE,0
0,952,cat,3,725,965,NE,0
0,952,cat,4,732,972,NW,1
0,952,cat,5,754,950,NE,1
0,952,cat,6,774,970,NW,1
0,952,cat,7,717,913,SE,1
0,53,mouse,0,401,1471,0,0
0,53,mouse,1,415,1457,NE,0
0,53,mouse,2,340,1382,NW,0
0,53,mouse,3,265,1457,NE,0
0,53,mouse,4,264,1456,NW,0
0,953,cat,0,85,113,0,0
0,953,cat,1,66,132,SW,0
0,953,cat,2,36,162,SW,0
0,953,cat,3,30,156,SE,1
0,953,cat,4,977,209,SW,1
0,953,cat,5,952,234,SW,1
0,953,cat,6,969,251,NW,1
0,953,cat,7,971,251,N,2
0,54,mouse,0,874,1228,0,0
0,54,mouse,1,871,1231,SW,0
0,54,mouse,2,785,1317,NE,0
0,54,mouse,3,802,1334,NW,0
0,54,mouse,4,795,1341,SW,0
0,54,mouse,5,414,870,W,1
0,54,mouse,6,413,869,NW,1
0,954,cat,0,100,1396,0,0
0,954,cat,1,103,1399,NW,0
0,954,cat,2,100,1402,SW,0
0,954,cat,3,97,1399,SE,0
0,954,cat,4,94,1402,SW,0
0,954,cat,5,97,1405,NW,0
0,954,cat,6,94,1408,SW,0
