Run,Agent_id,Agent_kind,Path_length,x_position,y_position,last_movement_direction,n_eaten
0,804,cat,4,807,967,SE,0
0,804,cat,5,806,966,SE,0
0,804,cat,6,807,967,NW,0
0,804,cat,7,807,966,E,0
0,5,mouse,0,760,1329,0,0
0,5,mouse,1,759,1330,NE,0
0,5,mouse,2,727,1298,NW,0
0,5,mouse,3,759,1266,SW,0
0,5,mouse,4,755,1270,NE,0
0,5,mouse,5,754,1271,NE,0
0,5,mouse,6,753,1272,NE,0
0,5,mouse,7,754,1273,SE,0
0,805,cat,0,784,1027,0,0
0,805,cat,1,762,1005,SE,0
0,805,cat,2,768,999,NE,0
0,805,cat,3,767,998,SE,0
0,805,cat,4,744,998,S,1
0,805,cat,5,770,972,NE,1
0,805,cat,6,770,971,E,1
0,805,cat,7,771,972,NW,1
0,6,mouse,0,385,290,0,0
0,6,mouse,1,354,259,NW,0
0,6,mouse,2,323,228,NW,0
0,6,mouse,3,322,229,NE,0
0,806,cat,0,968,849,0,0
0,806,cat,1,954,863,SW,0
0,806,cat,2,962,871,NW,0
0,806,cat,3,962,873,W,1
0,806,cat,4,983,894,NW,1
0,806,cat,5,991,886,NE,2
0,806,cat,6,31,926,NW,2
0,806,cat,7,32,926,N,2
0,7,mouse,0,43,334,0,0
0,7,mouse,1,32,345,NE,0
0,7,mouse,2,21,356,NE,0
0,7,mouse,3,20,355,NW,0
0,7,mouse,4,19,354,NW,0
0,7,mouse,5,18,353,NW,0
0,7,mouse,6,19,352,SW,0
0,7,mouse,7,20,351,SW,0
0,807,cat,0,545,547,0,0
0,807,cat,1,564,566,NW,0
0,807,cat,2,576,554,NE,1
0,807,cat,3,600,530,NE,1
0,807,cat,4,599,531,SW,1
0,807,cat,5,600,531,N,1
0,807,cat,6,624,555,NW,1
0,807,cat,7,637,542,NE,1
0,8,mouse,0,148,1042,0,0
0,8,mouse,1,871,564,NE,1
0,8,mouse,2,872,565,SE,1
0,8,mouse,3,873,566,SE,1
0,8,mouse,4,874,567,SE,1
0,8,mouse,5,875,568,SE,1
0,8,mouse,6,876,569,SE,1
0,8,mouse,7,877,570,SE,1
0,808,cat,0,453,1475,0,0
0,808,cat,1,452,1476,SW,0
0,808,cat,2,453,1477,NW,0
0,808,cat,3,454,1478,NW,0
0,808,cat,4,455,1479,NW,0
0,808,cat,5,456,1480,NW,0
0,808,cat,6,455,1481,SW,0
0,808,cat,7,456,1482,NW,0
0,9,mouse,0,472,933,0,0
0,9,mouse,1,491,952,SE,0
0,9,mouse,2,500,961,NW,0
0,9,mouse,3,507,968,NW,0
0,9,mouse,4,470,1005,NE,0
0,9,mouse,5,446,981,NW,0
0,9,mouse,6,447,982,SE,0
0,9,mouse,7,446,983,NE,0
0,809,cat,0,86,1057,0,0
0,809,cat,1,67,1057,S,1
0,809,cat,2,50,1074,SW,1
0,809,cat,3,57,1081,NW,1
0,809,cat,4,38,1062,SE,1
0,809,cat,5,57,1043,NE,1
0,809,cat,6,58,1044,NW,1
0,809,cat,7,59,1045,NW,1
0,10,mouse,0,227,425,0,0
0,10,mouse,1,201,451,NE,0
0,10,mouse,2,200,450,NW,0
0,10,mouse,3,201,449,SW,0
0,810,cat,0,216,81,0,0
0,810,cat,1,191,106,SW,0
0,810,cat,2,207,122,NW,1
0,810,cat,3,232,147,NW,1
0,810,cat,4,224,155,SW,1
0,810,cat,5,224,157,W,2
0,810,cat,6,227,160,NW,3
0,810,cat,7,235,168,NW,3
0,11,mouse,0,733,749,0,0
0,11,mouse,1,738,754,SE,0
0,11,mouse,2,733,759,NE,0
0,11,mouse,3,728,764,NE,0
0,11,mouse,4,733,769,SE,0
0,11,mouse,5,733,774,E,0
0,811,cat,0,281,479,0,0
0,811,cat,1,299,497,NW,0
0,811,cat,2,306,490,NE,1
0,811,cat,3,334,462,NE,1
0,811,cat,4,344,472,NW,1
0,811,cat,5,345,471,NE,1
0,811,cat,6,299,517,SW,1
0,811,cat,7,321,539,NW,1
0,12,mouse,0,41,747,0,0
0,12,mouse,1,42,748,SE,0
0,12,mouse,2,41,749,NE,0
0,12,mouse,3,41,750,E,0
0,812,cat,0,173,1024,0,0
0,812,cat,1,168,1029,SW,0
0,812,cat,2,173,1034,NW,0
0,812,cat,3,173,1036,W,1
0,812,cat,4,184,1025,NE,1
0,812,cat,5,162,1003,SE,1
0,812,cat,6,172,993,NE,1
0,812,cat,7,171,992,SE,1
0,13,mouse,0,858,30,0,0
0,13,mouse,1,827,1499,NW,0
0,13,mouse,2,796,30,NE,0
0,13,mouse,3,827,61,SE,0
0,13,mouse,4,858,92,SE,0
0,13,mouse,5,827,123,NE,0
0,13,mouse,6,826,122,NW,0
0,13,mouse,7,857,153,SE,0
0,813,cat,0,417,786,0,0
0,813,cat,1,438,765,NE,0
0,813,cat,2,432,759,SE,0
0,813,cat,3,421,748,SE,1
0,813,cat,4,404,731,SE,1
0,813,cat,5,431,704,NE,1
0,813,cat,6,472,745,NW,1
0,813,cat,7,479,738,NE,2
0,14,mouse,0,245,1091,0,0
0,14,mouse,1,289,1047,SW,0
0,14,mouse,2,288,1048,NE,0
0,814,cat,0,515,1089,0,0
0,814,cat,1,506,1098,SW,0
0,814,cat,2,475,1067,SE,1
0,814,cat,3,452,1044,SE,1
0,814,cat,4,445,1051,SW,1
0,814,cat,5,445,1050,E,2
0,814,cat,6,469,1074,NW,2
0,814,cat,7,456,1087,SW,3
0,15,mouse,0,597,1,0,0
0,15,mouse,1,598,0,SW,0
0,15,mouse,2,630,32,SE,0
0,15,mouse,3,615,17,SE,0
0,15,mouse,4,571,202,NE,1
0,15,mouse,5,570,203,NE,1
0,815,cat,0,415,472,0,0
0,815,cat,1,436,493,NW,0
0,815,cat,2,430,499,SW,0
0,815,cat,3,402,527,SW,0
0,815,cat,4,390,515,SE,1
0,815,cat,5,371,534,SW,1
0,815,cat,6,355,518,SE,1
0,815,cat,7,328,545,SW,1
0,16,mouse,0,421,404,0,0
0,16,mouse,1,414,411,SW,0
0,16,mouse,2,664,1253,W,1
0,16,mouse,3,663,1254,NE,1
0,16,mouse,4,662,1254,N,1
0,816,cat,0,296,898,0,0
0,816,cat,1,313,915,NW,0
0,816,cat,2,338,940,NW,0
0,816,cat,3,374,976,NW,0
0,816,cat,4,380,982,NW,0
0,816,cat,5,378,984,SW,1
0,816,cat,6,414,948,NE,1
0,816,cat,7,386,920,SE,1
0,17,mouse,0,340,142,0,0
0,17,mouse,1,296,98,NW,0
0,17,mouse,2,295,99,NE,0
0,17,mouse,3,296,100,SE,0
0,817,cat,0,58,100,0,0
0,817,cat,1,80,122,NW,0
0,817,cat,2,103,99,NE,0
0,817,cat,3,73,69,SE,1
0,817,cat,4,84,80,NW,2
0,817,cat,5,83,81,SW,2
0,817,cat,6,84,80,NE,2
0,817,cat,7,113,51,NE,2
0,18,mouse,0,944,1238,0,0
0,18,mouse,1,932,1250,NE,0
0,18,mouse,2,931,1249,NW,0
0,18,mouse,3,930,1248,NW,0
0,818,cat,0,369,1085,0,0
0,818,cat,1,381,1073,NE,0
0,818,cat,2,398,1056,NE,0
0,818,cat,3,391,1049,SE,1
0,818,cat,4,409,1031,NE,1
0,818,cat,5,427,1049,NW,1
0,818,cat,6,445,1067,NW,1
0,818,cat,7,463,1085,NW,1
0,19,mouse,0,414,725,0,0
0,19,mouse,1,414,724,W,0
0,19,mouse,2,400,738,NE,0
0,19,mouse,3,399,737,NW,0
0,19,mouse,4,398,737,N,0
0,819,cat,0,248,964,0,0
0,819,cat,1,237,975,SW,0
0,819,cat,2,240,978,NW,1
0,819,cat,3,268,950,NE,1
0,819,cat,4,250,932,SE,1
0,819,cat,5,258,924,NE,2
0,819,cat,6,236,902,SE,2
0,819,cat,7,256,882,NE,2
0,20,mouse,0,751,579,0,0
0,20,mouse,1,721,549,NW,0
0,20,mouse,2,722,550,SE,0
0,20,mouse,3,738,566,NW,0
0,20,mouse,4,571,1382,SW,1
0,20,mouse,5,541,1352,NW,1
0,20,mouse,6,541,1322,W,1
0,820,cat,0,341,1364,0,0
0,820,cat,1,322,1345,SE,0
0,820,cat,2,357,1310,NE,0
0,820,cat,3,350,1303,SE,0
0,820,cat,4,356,1297,NE,1
0,820,cat,5,391,1332,NW,1
0,820,cat,6,414,1355,NW,1
0,820,cat,7,416,1353,NE,1
0,21,mouse,0,411,591,0,0
0,21,mouse,1,394,608,NE,0
0,21,mouse,2,411,625,SE,0
0,821,cat,0,372,1013,0,0
0,821,cat,1,376,1017,NW,0
0,821,cat,2,372,1021,SW,0
0,821,cat,3,372,1023,W,1
0,821,cat,4,394,1001,NE,1
0,821,cat,5,385,992,SE,1
0,821,cat,6,422,955,NE,1
0,821,cat,7,448,981,NW,1
0,22,mouse,0,877,329,0,0
0,22,mouse,1,864,316,SE,0
0,22,mouse,2,333,698,SW,1
0,22,mouse,3,411,776,SE,1
0,22,mouse,4,333,854,NE,1
0,22,mouse,5,332,855,NE,1
0,822,cat,0,425,889,0,0
0,822,cat,1,413,877,SE,0
0,822,cat,2,418,872,NE,0
0,822,cat,3,418,870,E,1
0,822,cat,4,414,870,S,2
0,822,cat,5,434,850,NE,2
0,822,cat,6,432,848,SE,2
0,822,cat,7,432,846,E,3
0,23,mouse,0,729,976,0,0
0,23,mouse,1,720,985,SW,0
0,823,cat,0,737,108,0,0
0,823,cat,1,732,108,S,1
0,823,cat,2,718,94,SE,1
0,823,cat,3,709,103,SW,1
0,823,cat,4,715,97,NE,1
0,823,cat,5,710,92,SE,1
0,823,cat,6,710,90,E,2
0,823,cat,7,689,111,SW,2
0,24,mouse,0,948,943,0,0
0,24,mouse,1,872,867,NW,0
0,24,mouse,2,948,791,SW,0
0,24,mouse,3,949,792,SE,0
0,24,mouse,4,949,793,E,0
0,824,cat,0,887,161,0,0
0,824,cat,1,896,152,NE,0
0,824,cat,2,889,145,SE,1
0,824,cat,3,911,123,NE,1
0,824,cat,4,930,142,NW,1
0,824,cat,5,948,124,NE,2
0,824,cat,6,920,152,SW,2
0,824,cat,7,901,133,SE,2
0,25,mouse,0,607,417,0,0
0,25,mouse,1,628,396,SW,0
0,25,mouse,2,629,397,SE,0
0,825,cat,0,351,771,0,0
0,825,cat,1,375,795,NW,0
0,825,cat,2,354,816,SW,0
0,825,cat,3,354,835,W,1
0,825,cat,4,345,844,SW,1
0,825,cat,5,347,842,NE,1
0,825,cat,6,345,840,SE,1
0,825,cat,7,345,838,E,2
0,26,mouse,0,759,43,0,0
0,26,mouse,1,760,42,SW,0
0,26,mouse,2,817,99,SE,0
0,26,mouse,3,818,98,SW,0
0,26,mouse,4,875,155,SE,0
0,26,mouse,5,874,154,NW,0
0,26,mouse,6,874,153,W,0
0,826,cat,0,411,950,0,0
0,826,cat,1,414,953,NW,0
0,826,cat,2,401,940,SE,0
0,826,cat,3,392,949,SW,0
0,826,cat,4,394,947,NE,0
0,826,cat,5,411,930,NE,0
0,826,cat,6,402,921,SE,0
0,826,cat,7,411,912,NE,0
0,27,mouse,0,485,901,0,0
0,27,mouse,1,509,925,SE,0
0,27,mouse,2,508,924,NW,0
0,27,mouse,3,507,923,NW,0
0,27,mouse,4,506,922,NW,0
0,27,mouse,5,482,946,NE,0
0,27,mouse,6,458,970,NE,0
0,27,mouse,7,457,971,NE,0
0,827,cat,0,773,1250,0,0
0,827,cat,1,772,1251,SW,0
0,827,cat,2,771,1250,SE,0
0,827,cat,3,770,1251,SW,0
0,827,cat,4,769,1252,SW,0
0,827,cat,5,768,1253,SW,0
0,827,cat,6,767,1254,SW,0
0,827,cat,7,766,1255,SW,0
0,28,mouse,0,727,687,0,0
0,28,mouse,1,683,643,NW,0
0,28,mouse,2,682,643,N,0
0,28,mouse,3,726,687,SE,0
0,28,mouse,4,770,643,SW,0
0,28,mouse,5,726,599,NW,0
0,28,mouse,6,727,600,SE,0
0,828,cat,0,481,677,0,0
0,828,cat,1,500,658,NE,0
0,828,cat,2,495,653,SE,1
0,828,cat,3,504,644,NE,1
0,828,cat,4,503,643,SE,1
0,828,cat,5,459,687,SW,1
0,828,cat,6,489,717,NW,1
0,828,cat,7,500,728,NW,1
0,29,mouse,0,419,58,0,0
0,29,mouse,1,405,44,SE,0
0,29,mouse,2,407,42,NE,0
0,29,mouse,3,129,760,E,1
0,29,mouse,4,223,532,N,2
0,29,mouse,5,224,531,SW,2
0,29,mouse,6,225,531,S,2
0,829,cat,0,613,754,0,0
0,829,cat,1,630,737,NE,0
0,829,cat,2,636,731,NE,0
0,829,cat,3,628,723,SE,0
0,829,cat,4,596,691,SE,0
0,829,cat,5,640,647,NE,0
0,829,cat,6,670,677,NW,0
0,829,cat,7,706,713,NW,0
0,30,mouse,0,49,1475,0,0
0,30,mouse,1,48,1474,NW,0
0,30,mouse,2,23,1499,NE,0
0,30,mouse,3,22,1498,NW,0
0,30,mouse,4,21,1497,NW,0
0,30,mouse,5,19,1499,NE,0
0,830,cat,0,715,774,0,0
0,830,cat,1,717,774,N,1
0,830,cat,2,707,784,SW,1
0,830,cat,3,705,782,SE,2
0,830,cat,4,702,785,SW,2
0,830,cat,5,703,786,NW,3
0,830,cat,6,676,813,SW,3
0,830,cat,7,708,845,NW,3
0,31,mouse,0,691,526,0,0
0,31,mouse,1,685,520,SE,0
0,31,mouse,2,684,521,SW,0
0,831,cat,0,905,924,0,0
0,831,cat,1,908,921,NE,1
0,831,cat,2,887,942,SW,1
0,831,cat,3,906,961,NW,1
0,831,cat,4,892,975,SW,1
0,831,cat,5,887,980,SW,1
0,831,cat,6,913,1006,NW,1
0,831,cat,7,912,1007,SW,1
0,32,mouse,0,889,147,0,0
0,32,mouse,1,890,146,SW,0
0,32,mouse,2,889,145,NW,0
0,832,cat,0,623,1010,0,0
0,832,cat,1,607,1026,SW,0
0,832,cat,2,613,1032,NW,1
0,832,cat,3,593,1012,SE,1
0,832,cat,4,560,1045,SW,1
0,832,cat,5,552,1037,SE,1
0,832,cat,6,505,1084,SW,1
0,832,cat,7,503,1086,SW,2
0,33,mouse,0,23,698,0,0
0,33,mouse,1,24,698,S,0
0,833,cat,0,422,144,0,0
0,833,cat,1,422,153,W,1
0,833,cat,2,412,163,SW,1
0,833,cat,3,410,165,SW,1
0,833,cat,4,412,167,NW,2
0,833,cat,5,412,223,W,3
0,833,cat,6,413,223,N,3
0,833,cat,7,412,223,S,3
0,34,mouse,0,649,732,0,0
0,34,mouse,1,662,719,NE,0
0,34,mouse,2,665,722,NW,0
0,34,mouse,3,664,722,N,0
0,834,cat,0,774,759,0,0
0,834,cat,1,754,739,SE,0
0,834,cat,2,744,729,SE,0
0,834,cat,3,719,754,SW,0
0,834,cat,4,733,768,NW,0
0,834,cat,5,733,774,W,1
0,834,cat,6,764,805,NW,1
0,834,cat,7,778,819,NW,1
0,35,mouse,0,437,1451,0,0
0,35,mouse,1,370,1384,NW,0
0,35,mouse,2,437,1317,SW,0
0,35,mouse,3,436,1318,NE,0
0,35,mouse,4,369,1251,NW,0
0,835,cat,0,395,898,0,0
0,835,cat,1,379,882,SE,0
0,835,cat,2,376,885,SW,1
0,835,cat,3,380,881,NE,1
0,835,cat,4,382,881,N,2
0,835,cat,5,368,895,SW,2
0,835,cat,6,391,918,NW,2
0,835,cat,7,399,910,NE,2
0,36,mouse,0,831,889,0,0
0,36,mouse,1,897,823,SW,0
0,36,mouse,2,896,824,NE,0
0,36,mouse,3,895,825,NE,0
0,36,mouse,4,894,825,N,0
0,836,cat,0,159,718,0,0
0,836,cat,1,182,741,NW,0
0,836,cat,2,190,749,NW,1
0,836,cat,3,192,747,NE,2
0,836,cat,4,173,766,SW,2
0,836,cat,5,174,767,NW,3
0,836,cat,6,147,740,SE,3
0,836,cat,7,209,678,NE,3
0,37,mouse,0,212,1202,0,0
0,37,mouse,1,207,1197,SE,0
0,37,mouse,2,211,1193,NE,0
0,37,mouse,3,233,1171,SW,0
0,37,mouse,4,228,1176,SW,0
0,37,mouse,5,230,1178,NW,0
0,37,mouse,6,417,1353,W,1
0,37,mouse,7,417,1354,E,1
0,837,cat,0,318,919,0,0
0,837,cat,1,333,904,NE,0
0,837,cat,2,361,876,NE,0
0,837,cat,3,373,888,NW,0
0,837,cat,4,381,896,NW,0
0,837,cat,5,375,902,SW,1
0,837,cat,6,398,925,NW,1
0,837,cat,7,386,913,SE,1
0,38,mouse,0,779,269,0,0
0,38,mouse,1,757,291,NE,0
0,38,mouse,2,779,269,SW,0
0,38,mouse,3,778,269,N,0
0,38,mouse,4,777,269,N,0
0,38,mouse,5,776,269,N,0
0,838,cat,0,610,1145,0,0
0,838,cat,1,612,1147,NW,0
0,838,cat,2,612,1149,W,1
0,838,cat,3,617,1154,NW,1
0,838,cat,4,622,1159,NW,1
0,838,cat,5,617,1154,SE,1
0,838,cat,6,616,1153,SE,1
0,838,cat,7,615,1153,S,1
0,39,mouse,0,92,1468,0,0
0,39,mouse,1,123,1499,SE,0
0,39,mouse,2,124,1498,SW,0
0,39,mouse,3,125,1497,SW,0
0,39,mouse,4,127,1499,SE,0
0,839,cat,0,343,337,0,0
0,839,cat,1,362,356,NW,0
0,839,cat,2,381,375,NW,0
0,839,cat,3,351,405,SW,1
0,839,cat,4,338,418,SW,1
0,839,cat,5,357,437,NW,1
0,839,cat,6,358,438,NW,1
0,839,cat,7,357,437,SE,1
0,40,mouse,0,977,1444,0,0
0,40,mouse,1,976,1443,NW,0
0,40,mouse,2,975,1442,NW,0
0,40,mouse,3,974,1441,NW,0
0,40,mouse,4,6,1473,SE,0
0,40,mouse,5,16,1483,SE,0
0,40,mouse,6,0,1499,NE,0
0,840,cat,0,777,588,0,0
0,840,cat,1,794,571,NE,1
0,840,cat,2,812,553,NE,1
0,840,cat,3,787,528,SE,1
0,840,cat,4,801,514,NE,1
0,840,cat,5,799,512,SE,1
0,840,cat,6,788,523,SW,1
0,840,cat,7,765,546,SW,1
0,41,mouse,0,373,425,0,0
0,41,mouse,1,434,364,SW,0
0,41,mouse,2,433,365,NE,0
0,41,mouse,3,434,366,SE,0
0,841,cat,0,888,1231,0,0
0,841,cat,1,896,1223,NE,0
0,841,cat,2,890,1217,SE,1
0,841,cat,3,875,1232,SW,1
0,841,cat,4,862,1245,SW,1
0,841,cat,5,850,1233,SE,1
0,841,cat,6,848,1233,S,2
0,841,cat,7,864,1217,NE,2
0,42,mouse,0,703,652,0,0
0,42,mouse,1,702,653,NE,0
0,42,mouse,2,701,654,NE,0
0,42,mouse,3,700,655,NE,0
0,842,cat,0,538,482,0,0
0,842,cat,1,510,510,SW,0
0,842,cat,2,490,530,SW,0
0,842,cat,3,486,534,SW,0
0,842,cat,4,464,556,SW,0
0,842,cat,5,450,542,SE,0
0,842,cat,6,451,543,NW,0
0,842,cat,7,452,542,NE,0
0,43,mouse,0,906,1371,0,0
0,43,mouse,1,862,1272,S,1
0,43,mouse,2,927,1337,SE,1
0,43,mouse,3,928,1336,SW,1
0,43,mouse,4,915,1323,SE,1
0,43,mouse,5,557,221,NE,2
0,43,mouse,6,622,156,SW,2
0,43,mouse,7,659,119,SW,2
0,843,cat,0,299,1481,0,0
0,843,cat,1,287,1493,SW,0
0,843,cat,2,293,1499,NW,0
0,843,cat,3,293,1,W,1
0,843,cat,4,279,15,SW,1
0,843,cat,5,272,8,SE,2
0,843,cat,6,250,30,SW,2
0,843,cat,7,252,32,NW,3
0,44,mouse,0,806,1142,0,0
0,44,mouse,1,806,1170,E,0
0,44,mouse,2,778,1198,NE,0
0,44,mouse,3,750,1226,NE,0
0,44,mouse,4,751,1225,SW,0
0,44,mouse,5,752,1224,SW,0
0,44,mouse,6,753,1223,SW,0
0,44,mouse,7,754,1222,SW,0
0,844,cat,0,44,501,0,0
0,844,cat,1,59,516,NW,0
0,844,cat,2,50,525,SW,0
0,844,cat,3,42,517,SE,0
0,844,cat,4,40,517,S,1
0,844,cat,5,97,460,NE,1
0,844,cat,6,82,445,SE,2
0,844,cat,7,29,392,SE,2
0,45,mouse,0,549,1211,0,0
0,45,mouse,1,612,1148,SW,0
0,45,mouse,2,612,1149,E,0
0,845,cat,0,526,34,0,0
0,845,cat,1,533,41,NW,0
0,845,cat,2,527,47,SW,1
0,845,cat,3,511,31,SE,1
0,845,cat,4,518,24,NE,1
0,845,cat,5,523,19,NE,1
0,845,cat,6,516,26,SW,1
0,845,cat,7,508,34,SW,1
0,46,mouse,0,744,1001,0,0
0,46,mouse,1,743,1000,NW,0
0,46,mouse,2,742,999,NW,0
0,46,mouse,3,743,998,SW,0
0,46,mouse,4,744,998,S,0
0,846,cat,0,946,1148,0,0
0,846,cat,1,975,1119,NE,0
0,846,cat,2,994,1138,NW,0
0,846,cat,3,993,1139,SW,0
0,846,cat,4,1,1131,NE,0
0,846,cat,5,997,1127,SE,0
0,846,cat,6,969,1155,SW,0
0,846,cat,7,998,1184,NW,0
0,47,mouse,0,150,1139,0,0
0,47,mouse,1,146,1143,SW,0
0,47,mouse,2,137,1134,NW,0
0,47,mouse,3,137,1125,W,0
0,847,cat,0,556,727,0,0
0,847,cat,1,560,731,NW,0
0,847,cat,2,553,724,SE,0
0,847,cat,3,546,731,SW,0
0,847,cat,4,539,738,SW,0
0,847,cat,5,532,731,SE,0
0,847,cat,6,525,738,SW,0
0,847,cat,7,518,731,SE,0
0,48,mouse,0,528,926,0,0
0,48,mouse,1,528,925,W,0
0,48,mouse,2,529,924,SW,0
0,48,mouse,3,530,923,SW,0
0,48,mouse,4,529,923,N,0
0,848,cat,0,48,474,0,0
0,848,cat,1,30,456,SE,0
0,848,cat,2,52,434,NE,0
0,848,cat,3,65,447,NW,0
0,848,cat,4,15,397,SE,0
0,848,cat,5,32,414,NW,0
0,848,cat,6,61,385,NE,0
0,848,cat,7,44,402,SW,0
0,49,mouse,0,556,663,0,0
0,49,mouse,1,624,731,SE,0
0,49,mouse,2,623,730,NW,0
0,49,mouse,3,622,729,NW,0
0,49,mouse,4,554,797,NE,0
0,49,mouse,5,486,865,NE,0
0,49,mouse,6,554,933,SE,0
0,49,mouse,7,622,1001,SE,0
0,849,cat,0,11,512,0,0
0,849,cat,1,21,502,NE,1
0,849,cat,2,26,507,NW,1
0,849,cat,3,38,519,NW,1
0,849,cat,4,19,538,SW,1
0,849,cat,5,996,515,SE,1
0,849,cat,6,973,492,SE,1
0,849,cat,7,950,515,SW,1
0,50,mouse,0,967,691,0,0
0,50,mouse,1,977,701,NW,0
0,50,mouse,2,938,662,NW,0
0,50,mouse,3,931,655,SE,0
0,50,mouse,4,931,616,W,0
0,50,mouse,5,892,577,NW,0
0,50,mouse,6,893,578,SE,0
0,50,mouse,7,854,539,NW,0
0,850,cat,0,510,1252,0,0
0,850,cat,1,515,1247,NE,0
0,850,cat,2,515,1204,E,1
0,850,cat,3,515,1187,E,2
0,850,cat,4,530,1172,NE,3
0,850,cat,5,492,1134,SE,3
0,850,cat,6,474,1116,SE,3
0,850,cat,7,435,1155,SW,3
0,51,mouse,0,401,1471,0,0
0,51,mouse,1,430,0,SE,0
0,851,cat,0,237,596,0,0
0,851,cat,1,233,596,S,1
0,851,cat,2,253,576,NE,1
0,851,cat,3,236,559,SE,2
0,851,cat,4,227,568,SW,2
0,851,cat,5,224,565,SE,2
0,851,cat,6,222,565,S,3
0,851,cat,7,247,590,NW,3
0,52,mouse,0,874,1228,0,0
0,52,mouse,1,871,1231,SW,0
0,52,mouse,2,992,494,S,1
0,852,cat,0,337,244,0,0
0,852,cat,1,343,250,NW,0
0,852,cat,2,364,229,NE,1
0,852,cat,3,355,238,SW,1
0,852,cat,4,348,231,SE,1
0,852,cat,5,304,187,SE,1
0,852,cat,6,268,151,SE,1
0,852,cat,7,249,170,SW,1
0,53,mouse,0,355,479,0,0
0,53,mouse,1,356,478,SW,0
0,53,mouse,2,355,477,NW,0
0,53,mouse,3,355,476,W,0
0,853,cat,0,393,254,0,0
0,853,cat,1,371,276,SW,0
0,853,cat,2,403,308,NW,0
0,853,cat,3,393,318,SW,0
0,853,cat,4,355,280,SE,0
0,853,cat,5,318,317,SW,0
0,853,cat,6,362,317,N,0
0,853,cat,7,372,327,NW,0
0,54,mouse,0,321,1229,0,0
0,54,mouse,1,320,1230,NE,0
0,54,mouse,2,319,1231,NE,0
0,54,mouse,3,336,1214,SW,0
0,54,mouse,4,335,1215,NE,0
0,54,mouse,5,318,1198,NW,0
0,854,cat,0,120,120,0,0
0,854,cat,1,120,126,W,1
0,854,cat,2,125,121,NE,1
0,854,cat,3,160,156,NW,1
0,854,cat,4,195,191,NW,1
0,854,cat,5,218,214,NW,1
0,854,cat,6,206,202,SE,1
0,854,cat,7,236,232,NW,1
0,55,mouse,0,363,611,0,0
0,55,mouse,1,297,677,NE,0
0,55,mouse,2,296,676,NW,0
0,55,mouse,3,297,675,SW,0
0,855,cat,0,438,727,0,0
0,855,cat,1,425,714,SE,0
0,855,cat,2,409,698,SE,0
0,855,cat,3,428,717,NW,0
0,855,cat,4,437,708,NE,0
0,855,cat,5,439,708,N,1
0,855,cat,6,474,743,NW,1
0,855,cat,7,487,730,NE,1
0,56,mouse,0,816,415,0,0
0,56,mouse,1,820,419,NW,0
0,56,mouse,2,791,390,NW,0
0,56,mouse,3,820,361,SW,0
0,56,mouse,4,822,359,NE,0
0,856,cat,0,105,162,0,0
0,856,cat,1,121,178,NW,0
0,856,cat,2,105,162,SE,0
0,856,cat,3,89,178,SW,0
0,856,cat,4,73,194,SW,0
0,856,cat,5,57,210,SW,0
0,856,cat,6,73,226,NW,0
0,856,cat,7,89,242,NW,0
0,57,mouse,0,854,186,0,0
